T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message,Si humidity (%),Si Temperature (C)3.6.15.1
0:01:27,NA:NA:NA,87.8,87850,1.0,5,4/8/2024,12:28:9,40.784252,-84.455536,738.67,225.15,0.509,72.20,287,28.16,82.69,-273.15,-459.67,26.96,80.53,14.32,0.97,741.39,225.98,-1.65,-0.50,4.38,-11.25,-30.75,-1.07,-0.01,9.61,0.00,-0.04,0.00,1.12,-1.25,-5.44,,25.98,31.59
0:01:28,NA:NA:NA,88.9,88867,1.0,5,4/8/2024,12:28:10,40.784252,-84.455536,737.72,224.86,0.653,72.20,287,28.19,82.74,-273.15,-459.67,26.96,80.53,14.32,0.97,741.95,226.15,0.55,0.17,4.69,-10.56,-31.25,-0.94,0.15,9.39,0.01,0.19,0.00,0.44,-1.00,-5.69,,26.04,31.59
0:01:29,NA:NA:NA,89.9,89882,1.0,5,4/8/2024,12:28:11,40.784256,-84.455544,735.34,224.13,0.327,72.20,287,28.21,82.78,-273.15,-459.67,26.96,80.53,14.32,0.97,742.51,226.32,0.55,0.17,8.25,-9.69,-31.88,-1.93,0.11,9.39,0.02,-0.17,0.00,357.31,-1.50,-11.50,,26.14,31.56
0:01:30,NA:NA:NA,90.9,90898,1.0,5,4/8/2024,12:28:12,40.784256,-84.455544,732.66,223.31,0.345,72.20,287,28.23,82.82,-273.15,-459.67,26.97,80.55,14.32,0.97,739.16,225.30,-3.30,-1.01,0.69,-11.38,-33.56,-0.38,-0.03,9.90,0.00,0.00,-0.01,353.00,-1.62,-5.62,,26.22,31.59
0:01:31,NA:NA:NA,91.9,91935,1.0,5,4/8/2024,12:28:13,40.784256,-84.455536,733.49,223.57,0.618,61.19,287,28.30,82.94,-273.15,-459.67,26.96,80.53,14.32,0.97,733.29,223.51,-5.66,-1.72,0.50,-11.19,-33.25,-1.06,1.70,11.46,0.08,0.13,-0.01,353.19,-2.06,-5.94,,26.28,31.61
0:01:32,NA:NA:NA,93.0,92971,1.0,5,4/8/2024,12:28:14,40.784256,-84.455536,730.07,222.53,0.408,61.19,287,28.28,82.90,-273.15,-459.67,26.98,80.56,14.32,0.97,737.76,224.87,4.31,1.31,-0.75,-13.19,-34.19,-0.54,0.09,9.06,-0.03,-0.24,-0.01,353.56,-2.94,-6.38,,26.32,31.58
0:01:34,NA:NA:NA,94.0,94010,1.0,5,4/8/2024,12:28:15,40.784256,-84.455536,729.58,222.38,0.237,61.19,287,28.30,82.94,-273.15,-459.67,26.97,80.55,14.32,0.97,737.76,224.87,0.00,0.00,0.69,-12.38,-34.25,-1.24,0.22,9.60,-0.04,0.08,-0.00,353.69,-3.38,-7.31,,26.33,31.61
0:01:35,NA:NA:NA,95.0,95028,1.0,5,4/8/2024,12:28:16,40.784260,-84.455544,729.62,222.39,0.579,61.19,287,28.30,82.94,-273.15,-459.67,26.97,80.55,14.32,0.97,737.49,224.79,-0.27,-0.08,2.69,-13.75,-34.75,-1.53,0.49,9.21,-0.09,0.11,-0.04,352.88,-3.12,-8.94,,26.31,31.58
0:01:36,NA:NA:NA,96.0,96046,1.0,5,4/8/2024,12:28:17,40.784260,-84.455544,730.11,222.54,0.214,61.19,287,28.32,82.98,-273.15,-459.67,26.97,80.55,14.32,0.97,737.76,224.87,0.27,0.08,1.19,-13.25,-35.19,-2.40,-0.04,9.50,0.08,-0.01,0.99,350.88,-3.44,-8.81,,26.24,31.57
0:01:37,NA:NA:NA,97.1,97066,1.0,5,4/8/2024,12:28:18,40.784264,-84.455544,730.17,222.55,1.158,61.19,287,28.37,83.06,-273.15,-459.67,26.97,80.55,14.32,0.97,737.49,224.79,-0.27,-0.08,-0.88,-12.88,-35.06,-0.82,0.37,9.59,0.06,0.09,-0.00,349.25,-3.06,-7.75,,26.18,31.58
0:01:38,NA:NA:NA,98.1,98086,1.0,5,4/8/2024,12:28:19,40.784267,-84.455536,729.12,222.24,0.517,61.19,288,28.37,83.06,-273.15,-459.67,26.98,80.56,14.32,0.97,738.04,224.96,0.54,0.17,-0.75,-13.38,-35.88,-2.06,2.23,6.95,0.23,0.07,0.05,349.12,-3.44,-7.62,,26.14,31.57
0:01:39,NA:NA:NA,99.1,99105,1.0,5,4/8/2024,12:28:20,40.784267,-84.455536,728.75,222.12,0.442,61.19,288,28.41,83.15,-273.15,-459.67,26.98,80.56,14.32,0.97,737.20,224.70,-0.82,-0.25,-2.50,-13.75,-34.69,-1.06,0.48,9.57,-0.01,0.06,-0.00,349.25,-2.75,-6.75,,26.14,31.56
0:01:40,NA:NA:NA,100.1,100107,1.0,5,4/8/2024,12:28:21,40.784271,-84.455536,727.47,221.73,0.292,61.19,288,28.41,83.15,-273.15,-459.67,26.98,80.56,14.32,0.97,738.04,224.96,0.83,0.25,-1.88,-13.06,-34.88,-1.23,0.30,9.29,-0.13,0.08,-0.01,349.75,-2.88,-6.62,,26.13,31.59
0:01:41,NA:NA:NA,101.1,101110,1.0,5,4/8/2024,12:28:22,40.784271,-84.455544,725.95,221.27,0.160,61.19,288,28.44,83.19,-273.15,-459.67,26.98,80.56,14.32,0.97,736.37,224.44,-1.67,-0.51,-1.50,-13.50,-35.69,-0.91,0.50,9.56,-0.00,-0.00,0.00,349.69,-2.81,-6.38,,26.12,31.54
0:01:42,NA:NA:NA,102.1,102110,1.0,5,4/8/2024,12:28:23,40.784267,-84.455544,724.43,220.80,0.223,61.19,288,28.32,82.98,-273.15,-459.67,26.99,80.58,14.32,0.97,737.76,224.87,1.40,0.43,-1.19,-14.19,-35.38,-0.93,0.49,9.61,-0.00,0.00,0.00,349.69,-2.81,-6.25,,26.10,31.54
0:01:43,NA:NA:NA,103.1,103113,1.0,5,4/8/2024,12:28:24,40.784267,-84.455551,723.04,220.38,0.440,61.19,288,28.48,83.27,-273.15,-459.67,26.99,80.58,14.32,0.97,736.65,224.53,-1.11,-0.34,-1.50,-13.88,-35.69,-0.91,0.47,9.54,-0.00,-0.00,0.00,349.69,-2.81,-6.25,,26.11,31.56
0:01:44,NA:NA:NA,104.1,104116,1.0,5,4/8/2024,12:28:25,40.784264,-84.455551,722.30,220.16,0.070,61.19,288,28.48,83.27,-273.15,-459.67,26.99,80.58,14.32,0.97,736.65,224.53,0.00,0.00,-1.50,-13.50,-34.50,-0.96,0.46,9.61,0.00,0.00,0.00,349.69,-2.88,-6.19,,26.14,31.52
0:01:45,NA:NA:NA,105.1,105120,1.0,5,4/8/2024,12:28:26,40.784264,-84.455559,721.03,219.77,0.226,61.19,288,28.41,83.15,-273.15,-459.67,27.00,80.60,14.32,0.97,736.37,224.44,-0.28,-0.08,-1.50,-13.88,-34.88,-1.02,0.40,9.61,0.05,-0.05,0.01,349.69,-2.62,-6.56,,26.18,31.51
0:01:46,NA:NA:NA,106.1,106120,1.0,5,4/8/2024,12:28:27,40.784264,-84.455559,721.47,219.90,0.392,61.19,288,28.53,83.35,-273.15,-459.67,27.00,80.60,14.32,0.97,736.92,224.61,0.56,0.17,-1.25,-15.00,-34.50,0.18,0.69,10.47,0.04,-0.25,0.01,349.75,-2.88,-6.44,,26.27,31.56
0:01:47,NA:NA:NA,107.2,107161,1.0,5,4/8/2024,12:28:28,40.784264,-84.455566,722.12,220.10,0.113,61.19,288,28.53,83.35,-273.15,-459.67,27.01,80.62,14.32,0.97,736.65,224.53,-0.27,-0.08,-2.75,-14.25,-35.25,-0.70,0.45,9.51,0.00,0.01,0.00,351.56,-2.38,-5.56,,26.38,31.59
0:01:48,NA:NA:NA,108.2,108164,1.0,5,4/8/2024,12:28:29,40.784264,-84.455566,721.30,219.85,0.143,61.19,288,28.53,83.35,-273.15,-459.67,27.01,80.62,14.32,0.97,737.76,224.87,1.11,0.34,-1.88,-14.25,-35.25,-0.78,0.46,9.52,0.00,-0.00,-0.00,351.56,-2.44,-5.38,,26.50,31.66
0:01:49,NA:NA:NA,109.2,109166,1.0,5,4/8/2024,12:28:30,40.784260,-84.455566,720.57,219.63,0.249,61.19,288,28.53,83.35,-273.15,-459.67,27.01,80.62,14.32,0.97,736.65,224.53,-1.11,-0.34,-2.00,-13.88,-34.75,-0.93,0.38,9.61,-0.01,0.02,0.00,351.50,-2.25,-5.56,,26.64,31.72
0:01:50,NA:NA:NA,110.2,110166,1.0,6,4/8/2024,12:28:31,40.784260,-84.455559,720.61,219.64,0.073,61.19,257,28.62,83.52,-273.15,-459.67,27.01,80.62,14.32,0.97,737.20,224.70,0.56,0.17,-2.00,-13.88,-35.75,-0.78,0.26,9.77,-0.11,-0.09,0.00,351.56,-2.69,-5.81,,26.79,31.76
0:01:51,NA:NA:NA,111.2,111169,1.0,6,4/8/2024,12:28:32,40.784264,-84.455559,721.84,220.02,0.098,61.19,257,28.55,83.39,-273.15,-459.67,27.02,80.64,14.32,0.97,737.49,224.79,0.28,0.09,-1.00,-15.38,-35.38,0.11,0.86,9.35,0.03,0.06,0.00,351.56,-2.69,-5.38,,26.98,31.81
0:01:52,NA:NA:NA,112.2,112173,1.0,6,4/8/2024,12:28:33,40.784260,-84.455559,721.72,219.98,0.118,61.19,257,28.62,83.52,-273.15,-459.67,27.02,80.64,14.32,0.97,736.92,224.61,-0.56,-0.17,0.06,-19.06,-36.25,-1.13,0.24,9.53,-0.00,-0.00,0.00,0.94,-1.06,-7.06,,27.15,31.84
0:01:53,NA:NA:NA,113.2,113175,1.0,6,4/8/2024,12:28:34,40.784256,-84.455559,719.96,219.44,0.130,61.19,258,28.64,83.56,-273.15,-459.67,27.02,80.64,14.32,0.97,736.65,224.53,-0.28,-0.08,-6.69,20.75,-45.69,-0.78,-6.86,6.73,-0.74,0.06,-0.22,350.31,45.12,-4.44,,27.28,31.74
0:01:54,NA:NA:NA,114.2,114175,1.0,6,4/8/2024,12:28:35,40.784260,-84.455551,720.94,219.74,0.219,61.19,258,28.64,83.56,-273.15,-459.67,27.03,80.65,14.32,0.97,737.76,224.87,1.12,0.34,-8.19,26.56,-42.06,-0.30,-7.47,6.45,0.56,0.01,-0.08,351.56,48.12,-2.62,,27.38,31.66
0:01:55,NA:NA:NA,115.2,115178,1.0,6,4/8/2024,12:28:36,40.784264,-84.455551,721.84,220.02,0.018,61.19,258,28.69,83.64,-273.15,-459.67,27.03,80.65,14.32,0.97,737.49,224.79,-0.28,-0.08,-5.00,-10.25,-50.88,-0.93,-1.20,10.31,0.30,0.03,0.28,350.00,7.19,-6.38,,27.51,31.72
0:01:56,NA:NA:NA,116.2,116182,1.0,6,4/8/2024,12:28:37,40.784264,-84.455551,721.59,219.94,0.201,61.19,258,28.69,83.64,-273.15,-459.67,27.04,80.67,14.32,0.97,736.65,224.53,-0.84,-0.26,-5.25,-14.25,-49.69,-0.41,-0.40,9.45,0.09,-0.10,-0.00,350.12,2.94,-4.56,,27.62,31.72
0:01:57,NA:NA:NA,117.2,117185,1.0,6,4/8/2024,12:28:38,40.784264,-84.455559,720.78,219.69,0.346,61.19,258,28.71,83.68,-273.15,-459.67,27.04,80.67,14.32,0.97,736.92,224.61,0.28,0.08,-6.50,-14.75,-49.69,-0.47,-0.96,9.53,-0.06,0.04,-0.01,350.62,2.75,-4.75,,27.70,31.68
0:01:58,NA:NA:NA,118.2,118185,1.0,6,4/8/2024,12:28:39,40.784264,-84.455559,720.70,219.67,0.202,61.19,258,28.74,83.72,-273.15,-459.67,27.04,80.67,14.32,0.97,736.37,224.44,-0.56,-0.17,-6.56,-14.75,-48.88,-0.73,-0.33,9.60,-0.00,0.01,-0.00,350.56,2.62,-4.62,,27.71,31.60
0:01:59,NA:NA:NA,119.2,119188,1.0,6,4/8/2024,12:28:41,40.784260,-84.455551,721.71,219.98,0.048,61.19,258,28.67,83.60,-273.15,-459.67,27.05,80.69,14.32,0.97,736.92,224.61,0.56,0.17,-4.69,-15.06,-49.69,-0.70,-0.31,9.61,0.01,-0.01,0.00,350.62,2.31,-4.50,,27.81,31.60
0:02:00,NA:NA:NA,120.4,120404,0.8,6,4/8/2024,12:28:42,40.784264,-84.455551,723.31,220.46,0.192,61.19,258,28.76,83.76,-273.15,-459.67,27.05,80.69,14.32,0.97,736.37,224.44,-0.46,-0.14,-6.56,-15.75,-50.06,-0.68,-0.32,9.59,-0.00,0.00,0.00,350.62,2.31,-4.50,,27.85,31.65
0:02:01,NA:NA:NA,121.4,121410,1.0,6,4/8/2024,12:28:43,40.784260,-84.455551,722.47,220.21,0.209,61.19,258,28.78,83.81,-273.15,-459.67,27.05,80.69,14.32,0.97,736.37,224.44,0.00,0.00,-5.06,-14.00,-49.25,-0.67,-0.32,9.59,-0.00,0.00,0.00,350.62,2.31,-4.50,,27.93,31.69
0:02:02,NA:NA:NA,122.4,122416,1.0,6,4/8/2024,12:28:44,40.784260,-84.455551,722.05,220.08,0.191,61.19,258,28.78,83.81,-273.15,-459.67,27.06,80.71,14.32,0.97,735.81,224.27,-0.55,-0.17,-5.06,-15.06,-49.25,-0.62,-0.29,9.61,0.00,-0.01,-0.00,350.62,2.31,-4.50,,27.91,31.68
0:02:03,NA:NA:NA,123.4,123421,1.0,6,4/8/2024,12:28:45,40.784256,-84.455551,721.07,219.78,0.175,61.19,258,28.78,83.81,-273.15,-459.67,27.06,80.71,14.32,0.97,736.92,224.61,1.11,0.34,-6.19,-15.50,-48.88,-0.68,-0.32,9.57,0.00,-0.00,-0.00,350.62,2.31,-4.50,,27.89,31.64
0:02:04,NA:NA:NA,124.4,124426,1.0,6,4/8/2024,12:28:46,40.784260,-84.455551,722.39,220.18,0.348,61.19,258,28.80,83.85,-273.15,-459.67,27.07,80.73,14.32,0.97,736.08,224.36,-0.84,-0.25,-5.38,-15.06,-49.25,-0.70,-0.34,9.61,0.00,0.00,-0.00,350.62,2.31,-4.50,,27.85,31.63
0:02:05,NA:NA:NA,125.4,125430,1.0,6,4/8/2024,12:28:47,40.784264,-84.455551,721.68,219.97,0.217,61.19,258,28.69,83.64,-273.15,-459.67,27.07,80.73,14.32,0.97,737.20,224.70,1.12,0.34,-6.19,-14.75,-49.25,-1.11,-0.44,9.34,-0.10,0.18,0.03,350.56,2.31,-4.44,,27.84,31.64
0:02:06,NA:NA:NA,126.4,126436,1.0,6,4/8/2024,12:28:48,40.784264,-84.455551,722.32,220.16,0.326,61.19,258,28.83,83.89,-273.15,-459.67,27.08,80.74,14.32,0.97,736.08,224.36,-1.11,-0.34,-6.19,-16.19,-48.50,-0.73,-0.01,9.47,-0.10,0.03,-0.01,350.12,1.50,-4.12,,27.86,31.70
0:02:07,NA:NA:NA,127.4,127440,1.0,7,4/8/2024,12:28:49,40.784260,-84.455551,721.79,220.00,0.024,61.19,219,28.85,83.93,-273.15,-459.67,27.08,80.74,14.32,0.97,736.08,224.36,0.00,0.00,-7.38,-15.50,-50.06,-0.59,-0.11,9.59,0.00,0.00,0.00,350.38,1.00,-3.81,,27.90,31.78
0:02:08,NA:NA:NA,128.4,128444,1.0,7,4/8/2024,12:28:50,40.784260,-84.455551,721.31,219.86,0.260,61.19,219,28.85,83.93,-273.15,-459.67,27.08,80.74,14.32,0.97,736.08,224.36,0.00,0.00,-6.25,-14.75,-49.25,-0.56,-0.10,9.60,0.00,-0.00,-0.00,350.38,0.94,-3.75,,27.92,31.81
0:02:09,NA:NA:NA,129.4,129449,1.0,7,4/8/2024,12:28:51,40.784260,-84.455551,720.87,219.72,0.113,61.19,219,28.87,83.97,-273.15,-459.67,27.08,80.74,14.32,0.97,735.81,224.27,-0.28,-0.08,-6.25,-16.56,-49.69,-0.58,-0.11,9.59,0.00,-0.01,-0.00,350.38,0.94,-3.69,,27.90,31.78
0:02:10,NA:NA:NA,130.5,130455,1.0,7,4/8/2024,12:28:52,40.784260,-84.455551,720.60,219.64,0.009,61.19,219,28.87,83.97,-273.15,-459.67,27.09,80.76,14.32,0.97,736.65,224.53,0.83,0.25,7.38,-13.75,-41.56,-0.60,-0.14,9.59,0.01,-0.00,0.00,350.38,0.94,-3.75,,27.90,31.80
0:02:11,NA:NA:NA,131.5,131459,1.0,7,4/8/2024,12:28:53,40.784260,-84.455551,720.67,219.66,0.129,61.19,219,28.90,84.01,-273.15,-459.67,27.09,80.76,14.32,0.97,736.92,224.61,0.28,0.08,7.06,-12.25,-41.19,-0.59,-0.10,9.60,-0.00,-0.00,0.00,350.38,0.94,-3.75,,27.94,31.84
0:02:12,NA:NA:NA,132.5,132465,1.0,7,4/8/2024,12:28:54,40.784260,-84.455551,720.84,219.71,0.116,61.19,220,28.92,84.05,-273.15,-459.67,27.10,80.78,14.32,0.97,736.65,224.53,-0.28,-0.08,8.19,-13.38,-42.38,-0.60,-0.11,9.58,-0.00,0.00,0.00,350.38,0.94,-3.75,,27.95,31.90
0:02:13,NA:NA:NA,133.5,133470,1.0,7,4/8/2024,12:28:55,40.784260,-84.455551,721.16,219.81,0.116,61.19,220,28.92,84.05,-273.15,-459.67,27.10,80.78,14.32,0.97,736.92,224.61,0.28,0.08,7.75,-13.38,-42.00,-0.61,-0.13,9.60,0.00,0.00,0.00,350.38,0.94,-3.75,,27.95,31.97
0:02:14,NA:NA:NA,134.5,134475,1.0,7,4/8/2024,12:28:56,40.784260,-84.455551,721.53,219.92,0.062,61.19,220,28.92,84.05,-273.15,-459.67,27.11,80.80,14.32,0.97,736.65,224.53,-0.28,-0.08,7.75,-11.88,-42.00,-0.60,-0.11,9.58,0.00,0.00,0.00,350.38,0.94,-3.75,,27.96,32.02
0:02:15,NA:NA:NA,135.5,135479,1.0,7,4/8/2024,12:28:57,40.784256,-84.455551,721.62,219.95,0.058,61.19,220,28.96,84.14,-273.15,-459.67,27.11,80.80,14.32,0.97,736.37,224.44,-0.28,-0.08,7.06,-13.00,-40.75,-0.57,-0.11,9.59,-0.00,0.00,0.00,350.38,0.94,-3.75,,27.99,32.10
0:02:16,NA:NA:NA,136.5,136484,1.0,7,4/8/2024,12:28:58,40.784256,-84.455551,721.73,219.98,0.068,61.19,220,28.87,83.97,-273.15,-459.67,27.12,80.82,14.32,0.97,736.08,224.36,-0.28,-0.09,7.38,-12.56,-42.00,-0.59,-0.11,9.58,0.00,-0.00,-0.00,350.38,0.94,-3.75,,28.00,32.08
0:02:17,NA:NA:NA,137.5,137513,1.0,7,4/8/2024,12:28:59,40.784256,-84.455551,722.10,220.10,0.041,61.19,220,29.01,84.22,-273.15,-459.67,27.12,80.82,14.32,0.97,736.65,224.53,0.55,0.17,8.56,-12.25,-41.56,-0.60,-0.11,9.61,-0.00,-0.00,-0.00,350.38,0.94,-3.75,,28.00,32.14
0:02:18,NA:NA:NA,138.5,138542,1.0,7,4/8/2024,12:29:0,40.784256,-84.455551,721.94,220.05,0.084,61.19,220,29.01,84.22,-273.15,-459.67,27.12,80.82,14.32,0.97,736.37,224.44,-0.27,-0.08,7.75,-13.00,-41.56,-0.59,-0.11,9.59,0.00,-0.00,0.00,350.38,0.94,-3.75,,28.03,32.19
0:02:19,NA:NA:NA,139.6,139570,1.0,8,4/8/2024,12:29:1,40.784256,-84.455551,722.13,220.10,0.071,61.19,215,29.01,84.22,-273.15,-459.67,27.13,80.83,14.32,0.97,736.65,224.53,0.27,0.08,8.56,-12.25,-42.00,-0.62,-0.13,9.62,-0.00,0.00,-0.00,350.38,0.94,-3.75,,28.04,32.24
0:02:20,NA:NA:NA,140.6,140598,1.0,8,4/8/2024,12:29:2,40.784256,-84.455551,721.79,220.00,0.065,61.19,215,29.01,84.22,-273.15,-459.67,27.13,80.83,14.32,0.97,736.65,224.53,0.00,0.00,7.38,-11.88,-42.38,-0.60,-0.11,9.61,-0.00,0.00,0.00,350.38,0.94,-3.75,,28.01,32.25
0:02:21,NA:NA:NA,141.6,141612,1.0,8,4/8/2024,12:29:3,40.784256,-84.455551,721.69,219.97,0.070,61.19,215,29.10,84.38,-273.15,-459.67,27.13,80.83,14.32,0.97,736.92,224.61,0.27,0.08,8.19,-13.38,-41.56,-0.59,-0.11,9.58,-0.00,0.00,0.00,350.38,0.94,-3.75,,27.94,32.26
0:02:22,NA:NA:NA,142.6,142623,1.0,8,4/8/2024,12:29:4,40.784256,-84.455551,722.38,220.18,0.049,61.19,216,29.03,84.26,-273.15,-459.67,27.14,80.85,14.32,0.97,736.92,224.61,0.00,0.00,8.19,-12.25,-41.56,-0.60,-0.12,9.62,0.00,-0.00,0.00,350.38,0.94,-3.75,,27.88,32.29
0:02:23,NA:NA:NA,143.6,143633,1.0,8,4/8/2024,12:29:5,40.784256,-84.455551,722.16,220.12,0.058,61.19,216,29.06,84.30,-273.15,-459.67,27.15,80.87,14.32,0.97,737.20,224.70,0.28,0.08,7.75,-12.25,-41.25,-0.56,-0.08,9.57,-0.00,0.00,-0.00,350.38,0.94,-3.69,,27.81,32.34
0:02:24,NA:NA:NA,144.6,144645,1.0,8,4/8/2024,12:29:6,40.784256,-84.455551,721.88,220.03,0.017,61.19,216,29.08,84.34,-273.15,-459.67,27.15,80.87,14.32,0.97,736.65,224.53,-0.55,-0.17,7.75,-13.00,-42.38,-0.59,-0.10,9.61,0.00,-0.00,-0.00,350.38,0.94,-3.69,,27.74,32.40
0:02:25,NA:NA:NA,145.7,145654,1.0,8,4/8/2024,12:29:7,40.784256,-84.455559,721.46,219.90,0.022,61.19,216,29.15,84.47,-273.15,-459.67,27.15,80.87,14.32,0.97,736.08,224.36,-0.56,-0.17,8.19,-12.25,-40.75,-0.58,-0.11,9.62,0.00,-0.00,0.00,350.38,0.94,-3.69,,27.69,32.47
0:02:26,NA:NA:NA,146.7,146666,1.0,8,4/8/2024,12:29:8,40.784256,-84.455559,721.55,219.93,0.065,61.19,216,29.08,84.34,-273.15,-459.67,27.16,80.89,14.32,0.97,735.81,224.27,-0.27,-0.08,7.75,-12.56,-40.88,-0.60,-0.12,9.63,-0.00,0.00,-0.00,350.38,0.94,-3.75,,27.64,32.46
0:02:27,NA:NA:NA,147.7,147679,1.0,9,4/8/2024,12:29:9,40.784252,-84.455559,721.48,219.91,0.081,61.19,199,29.10,84.38,-273.15,-459.67,27.16,80.89,14.32,0.97,736.92,224.61,1.10,0.34,8.19,-13.38,-41.25,-0.58,-0.11,9.64,0.01,-0.01,-0.00,350.38,0.88,-3.69,,27.55,32.46
0:02:28,NA:NA:NA,148.7,148690,1.0,10,4/8/2024,12:29:10,40.784252,-84.455559,721.60,219.94,0.083,61.19,182,29.15,84.47,-273.15,-459.67,27.17,80.91,14.32,0.97,736.65,224.53,-0.28,-0.08,6.69,-12.56,-42.38,-0.59,-0.06,9.59,0.01,-0.01,-0.00,350.38,0.88,-3.69,,27.47,32.46
0:02:29,NA:NA:NA,149.7,149723,1.0,10,4/8/2024,12:29:11,40.784252,-84.455559,722.09,220.09,0.084,61.19,182,29.13,84.43,-273.15,-459.67,27.17,80.91,14.32,0.97,736.65,224.53,0.00,0.00,8.19,-12.56,-40.88,-0.60,-0.09,9.61,-0.00,0.00,-0.00,350.38,0.88,-3.69,,27.41,32.53
0:02:30,NA:NA:NA,150.8,150757,1.0,10,4/8/2024,12:29:12,40.784256,-84.455559,722.34,220.17,0.022,61.19,182,29.15,84.47,-273.15,-459.67,27.18,80.92,14.32,0.97,736.08,224.36,-0.54,-0.17,8.56,-12.56,-41.56,-0.59,-0.10,9.60,0.00,0.00,0.00,350.38,0.88,-3.69,,27.33,32.58
0:02:31,NA:NA:NA,151.8,151792,1.0,10,4/8/2024,12:29:13,40.784256,-84.455559,722.46,220.21,0.037,61.19,182,29.15,84.47,-273.15,-459.67,27.18,80.92,14.32,0.97,736.92,224.61,0.81,0.25,7.75,-13.38,-40.38,-0.60,-0.10,9.61,-0.00,-0.00,0.00,350.38,0.88,-3.69,,27.31,32.60
0:02:32,NA:NA:NA,152.8,152808,1.0,9,4/8/2024,12:29:14,40.784256,-84.455559,722.83,220.32,0.082,61.19,199,29.15,84.47,-273.15,-459.67,27.18,80.92,14.32,0.97,736.37,224.44,-0.55,-0.17,7.38,-12.56,-42.06,-0.59,-0.10,9.60,0.00,-0.00,0.00,350.38,0.88,-3.69,,27.28,32.63
0:02:33,NA:NA:NA,153.8,153823,1.0,9,4/8/2024,12:29:15,40.784256,-84.455559,722.73,220.29,0.088,61.19,199,29.17,84.51,-273.15,-459.67,27.19,80.94,14.32,0.97,736.65,224.53,0.28,0.08,7.38,-14.06,-40.88,-0.60,-0.13,9.63,0.00,0.00,0.00,350.38,0.88,-3.69,,27.28,32.68
0:02:34,NA:NA:NA,154.8,154837,1.0,10,4/8/2024,12:29:16,40.784256,-84.455559,723.05,220.38,0.132,61.19,196,29.17,84.51,-273.15,-459.67,27.20,80.96,14.32,0.97,736.92,224.61,0.27,0.08,7.75,-13.00,-40.88,-0.59,-0.09,9.64,0.00,-0.01,-0.00,350.38,0.88,-3.69,,27.31,32.71
0:02:35,NA:NA:NA,155.9,155851,1.0,11,4/8/2024,12:29:17,40.784256,-84.455559,723.36,220.48,0.085,61.19,178,29.19,84.55,-273.15,-459.67,27.20,80.96,14.32,0.97,736.08,224.36,-0.83,-0.25,8.19,-13.00,-41.25,-0.60,-0.10,9.59,-0.00,0.00,0.00,350.38,0.94,-3.69,,27.34,32.75
0:02:36,NA:NA:NA,156.9,156866,1.0,11,4/8/2024,12:29:18,40.784256,-84.455551,723.52,220.53,0.051,61.19,178,29.19,84.55,-273.15,-459.67,27.21,80.98,14.32,0.97,736.92,224.61,0.83,0.25,9.69,-13.00,-41.25,-0.60,-0.10,9.59,0.00,-0.00,0.00,350.38,0.94,-3.69,,27.37,32.77
0:02:37,NA:NA:NA,157.9,157881,1.0,12,4/8/2024,12:29:19,40.784252,-84.455551,723.60,220.55,0.091,61.19,165,29.22,84.59,-273.15,-459.67,27.21,80.98,14.32,0.97,736.92,224.61,0.00,0.00,7.38,-12.25,-41.25,-0.59,-0.09,9.60,-0.00,0.00,-0.00,350.38,0.94,-3.69,,27.36,32.75
0:02:38,NA:NA:NA,158.9,158895,1.0,12,4/8/2024,12:29:20,40.784252,-84.455551,724.06,220.69,0.090,61.19,165,29.24,84.63,-273.15,-459.67,27.22,81.00,14.32,0.97,736.65,224.53,-0.27,-0.08,8.19,-12.69,-42.88,-0.59,-0.10,9.57,0.01,0.00,0.00,350.38,0.94,-3.69,,27.36,32.79
0:02:39,NA:NA:NA,159.9,159910,1.0,12,4/8/2024,12:29:21,40.784252,-84.455551,724.39,220.79,0.083,61.19,165,29.24,84.63,-273.15,-459.67,27.22,81.00,14.32,0.97,736.65,224.53,0.00,0.00,5.06,-6.75,-25.88,-0.64,-0.11,9.61,-0.00,-0.01,0.01,350.69,0.94,-3.62,,27.34,32.81
0:02:40,NA:NA:NA,160.9,160947,1.0,12,4/8/2024,12:29:22,40.784252,-84.455559,723.82,220.62,0.180,61.19,165,29.24,84.63,-273.15,-459.67,27.22,81.00,14.32,0.97,736.92,224.61,0.27,0.08,4.25,-7.06,-25.19,-0.63,-0.14,9.60,-0.00,0.00,-0.00,350.62,0.94,-3.62,,27.36,32.89
0:02:41,NA:NA:NA,162.0,161988,1.0,12,4/8/2024,12:29:23,40.784252,-84.455559,723.71,220.59,0.096,61.19,165,29.26,84.67,-273.15,-459.67,27.23,81.01,14.32,0.97,737.49,224.79,0.54,0.16,4.25,-7.06,-24.75,-0.66,-0.12,9.63,-0.00,0.00,0.00,350.62,0.94,-3.62,,27.34,32.97
